"campaignid","sample","family","genus","species","maxn"
"2014-12_Geographe.Bay_stereoBRUVs","698","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","7","Gerreidae","Parequula","melbournensis",24
"2014-12_Geographe.Bay_stereoBRUVs","7","Labridae","Coris","auricularis",28
"2014-12_Geographe.Bay_stereoBRUVs","7","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Monacanthidae","Acanthaluteres","vittiger",3
"2014-12_Geographe.Bay_stereoBRUVs","7","Mullidae","Parupeneus","chrysopleuron",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Platycephalidae","Platycephalus","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","7","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","70","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","70","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","70","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","70","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","70","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","70","Platycephalidae","Platycephalus","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","70","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Aulopidae","Latropiscis","purpurissatus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","71","Cheilodactylidae","Cheilodactylus","gibbosus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Labridae","Pseudolabrus","biserialis",3
"2014-12_Geographe.Bay_stereoBRUVs","71","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","71","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Pempherididae","Pempheris","klunzingeri",9
"2014-12_Geographe.Bay_stereoBRUVs","71","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Scorpididae","Neatypus","obliquus",8
"2014-12_Geographe.Bay_stereoBRUVs","71","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Serranidae","Hypoplectrodes","nigroruber",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","71","Urolophidae","Urolophus","circularis",1
"2014-12_Geographe.Bay_stereoBRUVs","719","Carangidae","Trachurus","novaezelandiae",14
"2014-12_Geographe.Bay_stereoBRUVs","719","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","719","Labridae","Coris","auricularis",8
"2014-12_Geographe.Bay_stereoBRUVs","719","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","719","Myliobatidae","Myliobatis","tenuicaudatus",3
"2014-12_Geographe.Bay_stereoBRUVs","719","Neosebastidae","Neosebastes","pandus",3
"2014-12_Geographe.Bay_stereoBRUVs","719","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","719","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","719","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Labridae","Coris","auricularis",14
"2014-12_Geographe.Bay_stereoBRUVs","72","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","72","Monacanthidae","Meuschenia","freycineti",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","72","Scorpididae","Neatypus","obliquus",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","72","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","73","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",35
"2014-12_Geographe.Bay_stereoBRUVs","746","Monacanthidae","Nelusetta","ayraud",3
"2014-12_Geographe.Bay_stereoBRUVs","746","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","746","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","746","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Carangidae","Pseudocaranx","spp",7
"2014-12_Geographe.Bay_stereoBRUVs","748","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Gerreidae","Parequula","melbournensis",8
"2014-12_Geographe.Bay_stereoBRUVs","748","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","748","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","748","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","748","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Sillaginidae","Sillaginodes","punctatus",1
"2014-12_Geographe.Bay_stereoBRUVs","748","Terapontidae","Pelsartia","humeralis",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",22
"2014-12_Geographe.Bay_stereoBRUVs","75","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","75","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Monacanthidae","Nelusetta","ayraud",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Monacanthidae","Scobinichthys","granulatus",4
"2014-12_Geographe.Bay_stereoBRUVs","75","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","75","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","75","Pomacentridae","Chromis","klunzingeri",2
"2014-12_Geographe.Bay_stereoBRUVs","75","Terapontidae","Pelates","octolineatus",1
"2014-12_Geographe.Bay_stereoBRUVs","76","Carangidae","Pseudocaranx","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","76","Carangidae","Trachurus","novaezelandiae",9
"2014-12_Geographe.Bay_stereoBRUVs","76","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","76","Platycephalidae","Platycephalus","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","76","Sillaginidae","Sillago","spp",22
"2014-12_Geographe.Bay_stereoBRUVs","76","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","76","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Carangidae","Pseudocaranx","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","764","Diodontidae","Diodon","nicthemerus",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","764","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","764","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","764","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","764","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","764","Monacanthidae","Eubalichthys","mosaicus",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","764","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Pempherididae","Pempheris","klunzingeri",44
"2014-12_Geographe.Bay_stereoBRUVs","764","Rhinobatidae","Trygonorrhina","dumerilii",3
"2014-12_Geographe.Bay_stereoBRUVs","764","Scorpididae","Neatypus","obliquus",1
"2014-12_Geographe.Bay_stereoBRUVs","764","Sphyraenidae","Sphyraena","novaehollandiae",15
"2014-12_Geographe.Bay_stereoBRUVs","764","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Carangidae","Pseudocaranx","spp",7
"2014-12_Geographe.Bay_stereoBRUVs","77","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Labridae","Coris","auricularis",16
"2014-12_Geographe.Bay_stereoBRUVs","77","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","77","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","77","Serranidae","Caesioperca","sp1",11
"2014-12_Geographe.Bay_stereoBRUVs","77","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Serranidae","Hypoplectrodes","nigroruber",1
"2014-12_Geographe.Bay_stereoBRUVs","77","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","78","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","78","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","78","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","78","Monacanthidae","Acanthaluteres","vittiger",2
"2014-12_Geographe.Bay_stereoBRUVs","78","Monacanthidae","Scobinichthys","granulatus",3
"2014-12_Geographe.Bay_stereoBRUVs","78","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","78","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Carangidae","Pseudocaranx","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","782","Carangidae","Seriola","hippos",2
"2014-12_Geographe.Bay_stereoBRUVs","782","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","782","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","782","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","782","Labridae","Ophthalmolepis","lineolatus",7
"2014-12_Geographe.Bay_stereoBRUVs","782","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","782","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Pomacentridae","Chromis","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Scombridae","Scomber","australasicus",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","782","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","783","Monacanthidae","Nelusetta","ayraud",2
"2014-12_Geographe.Bay_stereoBRUVs","783","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Myliobatidae","Myliobatis","tenuicaudatus",3
"2014-12_Geographe.Bay_stereoBRUVs","783","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","783","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","783","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","79","Gerreidae","Parequula","melbournensis",6
"2014-12_Geographe.Bay_stereoBRUVs","79","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","79","Myliobatidae","Myliobatis","tenuicaudatus",3
"2014-12_Geographe.Bay_stereoBRUVs","79","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","79","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","79","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Coris","auricularis",31
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Ophthalmolepis","lineolatus",9
"2014-12_Geographe.Bay_stereoBRUVs","791","Labridae","Pseudolabrus","biserialis",2
"2014-12_Geographe.Bay_stereoBRUVs","791","Monacanthidae","Eubalichthys","mosaicus",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","791","Pomacentridae","Chromis","klunzingeri",4
"2014-12_Geographe.Bay_stereoBRUVs","791","Scorpididae","Neatypus","obliquus",3
"2014-12_Geographe.Bay_stereoBRUVs","791","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","800","Heterodontidae","Heterodontus","portusjacksoni",2
"2014-12_Geographe.Bay_stereoBRUVs","800","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Labridae","Coris","auricularis",12
"2014-12_Geographe.Bay_stereoBRUVs","800","Labridae","Eupetrichthys","angustipes",2
"2014-12_Geographe.Bay_stereoBRUVs","800","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","800","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Pinguipedidae","Parapercis","haackei",2
"2014-12_Geographe.Bay_stereoBRUVs","800","Pinguipedidae","Parapercis","ramsayi",1
"2014-12_Geographe.Bay_stereoBRUVs","800","Scorpididae","Neatypus","obliquus",11
"2014-12_Geographe.Bay_stereoBRUVs","800","Trygonorrhinidae","Trygonorrhina","dumerilii",3
"2014-12_Geographe.Bay_stereoBRUVs","81","Carangidae","Pseudocaranx","spp",66
"2014-12_Geographe.Bay_stereoBRUVs","81","Carangidae","Trachurus","novaezelandiae",68
"2014-12_Geographe.Bay_stereoBRUVs","81","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","81","Gerreidae","Parequula","melbournensis",22
"2014-12_Geographe.Bay_stereoBRUVs","81","Monacanthidae","Nelusetta","ayraud",3
"2014-12_Geographe.Bay_stereoBRUVs","81","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","81","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","81","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","81","Platycephalidae","Platycephalus","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","81","Rhinobatidae","Aptychotrema","vincentiana",1
"2014-12_Geographe.Bay_stereoBRUVs","81","Sillaginidae","Sillago","spp",7
"2014-12_Geographe.Bay_stereoBRUVs","810","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Carangidae","Trachurus","novaezelandiae",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","810","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","810","Pomacentridae","Chromis","klunzingeri",7
"2014-12_Geographe.Bay_stereoBRUVs","810","Scombridae","Scomber","australasicus",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Scorpididae","Neatypus","obliquus",8
"2014-12_Geographe.Bay_stereoBRUVs","810","Sphyraenidae","Sphyraena","novaehollandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","810","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","82","Carangidae","Pseudocaranx","spp",92
"2014-12_Geographe.Bay_stereoBRUVs","82","Carangidae","Trachurus","novaezelandiae",140
"2014-12_Geographe.Bay_stereoBRUVs","82","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","82","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","82","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","82","Platycephalidae","Platycephalus","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","82","Sillaginidae","Sillago","spp",10
"2014-12_Geographe.Bay_stereoBRUVs","826","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","826","Diodontidae","Diodon","nicthemerus",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Coris","auricularis",24
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Notolabrus","parilus",3
"2014-12_Geographe.Bay_stereoBRUVs","826","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","826","Monacanthidae","Acanthaluteres","vittiger",29
"2014-12_Geographe.Bay_stereoBRUVs","826","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Sillaginidae","Sillaginodes","punctatus",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","826","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","83","Gerreidae","Parequula","melbournensis",49
"2014-12_Geographe.Bay_stereoBRUVs","83","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","83","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","83","Monacanthidae","Acanthaluteres","vittiger",3
"2014-12_Geographe.Bay_stereoBRUVs","83","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","83","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","83","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","84","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","84","Carangidae","Trachurus","novaezelandiae",57
"2014-12_Geographe.Bay_stereoBRUVs","84","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","84","Labridae","Coris","auricularis",12
"2014-12_Geographe.Bay_stereoBRUVs","84","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","84","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","84","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","84","Platycephalidae","Platycephalus","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","84","Pleuronectidae","Ammotretis","elongatus",1
"2014-12_Geographe.Bay_stereoBRUVs","84","Sparidae","Chrysophrys","auratus",6
"2014-12_Geographe.Bay_stereoBRUVs","84","Sparidae","Rhabdosargus","sarba",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Labridae","Austrolabrus","maculatus",5
"2014-12_Geographe.Bay_stereoBRUVs","848","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","848","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","848","Pomacentridae","Chromis","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Scorpididae","Neatypus","obliquus",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","848","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",33
"2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Coris","auricularis",5
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","855","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Mullidae","Upeneichthys","vlamingii",1
